time x y z vx vy vz
657.143 -4.0 7.0 -2.0 -5.0 6.0 0.0
671.429 -4.0 7.0 -2.0 -6.0 8.0 -1.0
685.714 -4.0 7.0 -2.0 -7.0 10.0 -0.0
700.0 -4.0 7.0 -2.0 -8.0 8.0 -1.0
714.286 -4.0 7.0 -2.0 -7.0 9.0 -1.0
728.571 -5.0 7.0 -2.0 -9.0 10.0 -2.0
742.857 -5.0 7.0 -2.0 -7.0 13.0 -2.0
757.143 -5.0 8.0 -2.0 -6.0 13.0 -3.0
771.429 -5.0 8.0 -2.0 -7.0 11.0 -6.0
785.714 -5.0 8.0 -3.0 -7.0 11.0 -6.0
800.0 -5.0 8.0 -3.0 -6.0 11.0 -6.0
814.286 -5.0 8.0 -3.0 -6.0 10.0 -7.0
828.571 -5.0 8.0 -3.0 -7.0 9.0 -9.0
842.857 -5.0 9.0 -3.0 -7.0 10.0 -10.0
857.143 -5.0 9.0 -3.0 -8.0 8.0 -9.0
871.429 -5.0 9.0 -3.0 -10.0 10.0 -9.0
885.714 -5.0 9.0 -3.0 -10.0 11.0 -8.0
900.0 -6.0 9.0 -3.0 -12.0 9.0 -8.0
914.286 -6.0 9.0 -4.0 -10.0 11.0 -7.0
928.571 -6.0 10.0 -4.0 -9.0 10.0 -9.0
942.857 -6.0 10.0 -4.0 -10.0 11.0 -9.0
957.143 -6.0 10.0 -4.0 -10.0 11.0 -9.0
971.429 -6.0 10.0 -4.0 -9.0 7.0 -10.0
985.714 -6.0 10.0 -4.0 -9.0 9.0 -9.0
1000.0 -7.0 10.0 -4.0 -6.0 9.0 -8.0
1014.29 -7.0 11.0 -4.0 -6.0 10.0 -8.0
1028.57 -7.0 11.0 -5.0 -6.0 9.0 -8.0
1042.86 -7.0 11.0 -5.0 -7.0 9.0 -8.0
1057.14 -7.0 11.0 -5.0 -6.0 10.0 -8.0
1071.43 -7.0 11.0 -5.0 -4.0 10.0 -9.0
1085.71 -7.0 11.0 -5.0 -6.0 12.0 -9.0
1100.0 -7.0 11.0 -5.0 -6.0 13.0 -11.0
1114.29 -7.0 12.0 -5.0 -7.0 15.0 -10.0
1128.57 -7.0 12.0 -5.0 -7.0 14.0 -12.0
1142.86 -7.0 12.0 -6.0 -6.0 16.0 -10.0
1157.14 -8.0 12.0 -6.0 -8.0 16.0 -10.0
1171.43 -8.0 12.0 -6.0 -10.0 15.0 -11.0
1185.71 -8.0 13.0 -6.0 -7.0 16.0 -11.0
1200.0 -8.0 13.0 -6.0 -8.0 17.0 -12.0
1214.29 -8.0 13.0 -6.0 -9.0 17.0 -11.0
1228.57 -8.0 13.0 -7.0 -10.0 17.0 -11.0
1242.86 -8.0 14.0 -7.0 -10.0 18.0 -12.0
1257.14 -8.0 14.0 -7.0 -8.0 17.0 -10.0
1271.43 -9.0 14.0 -7.0 -7.0 18.0 -10.0
1285.71 -9.0 15.0 -7.0 -8.0 18.0 -11.0
1300.0 -9.0 15.0 -7.0 -9.0 19.0 -12.0
1314.29 -9.0 15.0 -7.0 -9.0 20.0 -11.0
1328.57 -9.0 15.0 -8.0 -9.0 18.0 -12.0
1342.86 -9.0 16.0 -8.0 -8.0 18.0 -11.0
1357.14 -9.0 16.0 -8.0 -9.0 19.0 -11.0
1371.43 -9.0 16.0 -8.0 -9.0 19.0 -11.0
1385.71 -10.0 16.0 -8.0 -9.0 17.0 -12.0
1400.0 -10.0 17.0 -8.0 -8.0 16.0 -13.0
1414.29 -10.0 17.0 -9.0 -8.0 15.0 -14.0
1428.57 -10.0 17.0 -9.0 -9.0 14.0 -13.0
1442.86 -10.0 17.0 -9.0 -8.0 16.0 -15.0
1457.14 -10.0 17.0 -9.0 -10.0 17.0 -14.0
1471.43 -10.0 18.0 -9.0 -10.0 16.0 -15.0
1485.71 -11.0 18.0 -10.0 -12.0 18.0 -14.0
1500.0 -11.0 18.0 -10.0 -11.0 20.0 -14.0
1514.29 -11.0 19.0 -10.0 -10.0 19.0 -15.0
1528.57 -11.0 19.0 -10.0 -12.0 22.0 -14.0
1542.86 -11.0 19.0 -10.0 -8.0 22.0 -14.0
1557.14 -11.0 19.0 -11.0 -10.0 23.0 -14.0
1571.43 -11.0 20.0 -11.0 -12.0 23.0 -15.0
1585.71 -12.0 20.0 -11.0 -9.0 23.0 -15.0
1600.0 -12.0 20.0 -11.0 -13.0 24.0 -13.0
1614.29 -12.0 21.0 -11.0 -13.0 24.0 -12.0
1628.57 -12.0 21.0 -12.0 -14.0 25.0 -13.0
1642.86 -12.0 21.0 -12.0 -14.0 26.0 -13.0
1657.14 -13.0 22.0 -12.0 -13.0 25.0 -12.0
1671.43 -13.0 22.0 -12.0 -15.0 28.0 -14.0
1685.71 -13.0 23.0 -12.0 -12.0 27.0 -14.0
1700.0 -13.0 23.0 -13.0 -13.0 28.0 -14.0
1714.29 -13.0 23.0 -13.0 -13.0 28.0 -14.0
1728.57 -14.0 24.0 -13.0 -14.0 27.0 -14.0
1742.86 -14.0 24.0 -13.0 -14.0 26.0 -14.0
1757.14 -14.0 24.0 -13.0 -13.0 28.0 -14.0
1771.43 -14.0 25.0 -14.0 -14.0 28.0 -14.0
1785.71 -14.0 25.0 -14.0 -14.0 28.0 -15.0
1800.0 -15.0 26.0 -14.0 -15.0 28.0 -15.0
1814.29 -15.0 26.0 -14.0 -15.0 28.0 -15.0
1828.57 -15.0 26.0 -14.0 -15.0 27.0 -15.0
1842.86 -15.0 27.0 -15.0 -15.0 29.0 -15.0
1857.14 -15.0 27.0 -15.0 -17.0 29.0 -15.0
1871.43 -15.0 28.0 -15.0 -18.0 28.0 -14.0
1885.71 -16.0 28.0 -15.0 -20.0 30.0 -13.0
1900.0 -16.0 28.0 -15.0 -20.0 31.0 -13.0
1914.29 -16.0 29.0 -16.0 -22.0 30.0 -12.0
1928.57 -17.0 29.0 -16.0 -22.0 30.0 -15.0
1942.86 -17.0 30.0 -16.0 -22.0 31.0 -15.0
1957.14 -17.0 30.0 -16.0 -22.0 33.0 -15.0
1971.43 -18.0 31.0 -16.0 -23.0 35.0 -16.0
1985.71 -18.0 31.0 -17.0 -23.0 34.0 -15.0
2000.0 -18.0 32.0 -17.0 -22.0 34.0 -15.0
2014.29 -19.0 32.0 -17.0 -23.0 35.0 -16.0
2028.57 -19.0 33.0 -17.0 -22.0 36.0 -16.0
2042.86 -19.0 33.0 -18.0 -23.0 35.0 -16.0
2057.14 -20.0 34.0 -18.0 -21.0 39.0 -16.0
2071.43 -20.0 34.0 -18.0 -23.0 38.0 -16.0
2085.71 -20.0 35.0 -18.0 -23.0 39.0 -18.0
2100.0 -20.0 35.0 -18.0 -21.0 38.0 -18.0
2114.29 -21.0 36.0 -19.0 -21.0 38.0 -17.0
2128.57 -21.0 37.0 -19.0 -20.0 37.0 -17.0
2142.86 -21.0 37.0 -19.0 -20.0 39.0 -16.0
2157.14 -21.0 38.0 -19.0 -19.0 39.0 -17.0
2171.43 -22.0 38.0 -20.0 -20.0 39.0 -17.0
2185.71 -22.0 39.0 -20.0 -19.0 40.0 -17.0
2200.0 -22.0 39.0 -20.0 -22.0 40.0 -19.0
2214.29 -23.0 40.0 -20.0 -21.0 40.0 -19.0
2228.57 -23.0 41.0 -21.0 -22.0 40.0 -21.0
2242.86 -23.0 41.0 -21.0 -24.0 40.0 -20.0
2257.14 -24.0 42.0 -21.0 -23.0 42.0 -20.0
2271.43 -24.0 42.0 -22.0 -23.0 42.0 -20.0
2285.71 -24.0 43.0 -22.0 -24.0 40.0 -19.0
2300.0 -25.0 43.0 -22.0 -23.0 40.0 -20.0
2314.29 -25.0 44.0 -22.0 -22.0 41.0 -19.0
2328.57 -25.0 45.0 -23.0 -23.0 41.0 -18.0
2342.86 -26.0 45.0 -23.0 -23.0 43.0 -18.0
2357.14 -26.0 46.0 -23.0 -24.0 44.0 -19.0
2371.43 -26.0 46.0 -23.0 -24.0 44.0 -17.0
2385.71 -27.0 47.0 -24.0 -24.0 44.0 -19.0
2400.0 -27.0 48.0 -24.0 -24.0 43.0 -19.0
2414.29 -27.0 48.0 -24.0 -24.0 46.0 -19.0
2428.57 -28.0 49.0 -24.0 -22.0 44.0 -19.0
2442.86 -28.0 50.0 -25.0 -24.0 45.0 -20.0
2457.14 -28.0 50.0 -25.0 -23.0 45.0 -20.0
2471.43 -29.0 51.0 -25.0 -21.0 45.0 -19.0
2485.71 -29.0 52.0 -26.0 -22.0 48.0 -20.0
2500.0 -29.0 52.0 -26.0 -24.0 49.0 -20.0
2514.29 -30.0 53.0 -26.0 -21.0 51.0 -21.0
2528.57 -30.0 54.0 -26.0 -22.0 49.0 -21.0
2542.86 -30.0 54.0 -27.0 -25.0 50.0 -22.0
2557.14 -31.0 55.0 -27.0 -24.0 52.0 -21.0
2571.43 -31.0 56.0 -27.0 -25.0 53.0 -22.0
2585.71 -31.0 57.0 -28.0 -27.0 52.0 -21.0
2600.0 -32.0 57.0 -28.0 -26.0 54.0 -20.0
2614.29 -32.0 58.0 -28.0 -26.0 53.0 -20.0
2628.57 -32.0 59.0 -28.0 -27.0 53.0 -19.0
2642.86 -33.0 60.0 -29.0 -26.0 53.0 -20.0
2657.14 -33.0 61.0 -29.0 -27.0 53.0 -21.0
2671.43 -34.0 61.0 -29.0 -26.0 54.0 -22.0
2685.71 -34.0 62.0 -30.0 -29.0 56.0 -20.0
2700.0 -35.0 63.0 -30.0 -27.0 56.0 -22.0
2714.29 -35.0 64.0 -30.0 -27.0 55.0 -22.0
2728.57 -35.0 64.0 -31.0 -28.0 57.0 -21.0
2742.86 -36.0 65.0 -31.0 -28.0 56.0 -21.0
2757.14 -36.0 66.0 -31.0 -29.0 58.0 -23.0
2771.43 -37.0 67.0 -32.0 -29.0 60.0 -24.0
2785.71 -37.0 68.0 -32.0 -29.0 59.0 -24.0
2800.0 -37.0 69.0 -32.0 -30.0 60.0 -23.0
2814.29 -38.0 69.0 -33.0 -31.0 61.0 -25.0
2828.57 -38.0 70.0 -33.0 -29.0 63.0 -26.0
2842.86 -39.0 71.0 -33.0 -30.0 65.0 -24.0
2857.14 -39.0 72.0 -34.0 -31.0 64.0 -24.0
2871.43 -40.0 73.0 -34.0 -29.0 65.0 -24.0
2885.71 -40.0 74.0 -34.0 -32.0 65.0 -24.0
2900.0 -40.0 75.0 -35.0 -32.0 67.0 -25.0
2914.29 -41.0 76.0 -35.0 -30.0 65.0 -26.0
2928.57 -41.0 77.0 -35.0 -30.0 68.0 -27.0
2942.86 -42.0 78.0 -36.0 -29.0 69.0 -28.0
2957.14 -42.0 79.0 -36.0 -29.0 69.0 -29.0
2971.43 -42.0 80.0 -37.0 -29.0 69.0 -28.0
2985.71 -43.0 81.0 -37.0 -28.0 72.0 -29.0
3000.0 -43.0 82.0 -37.0 -29.0 73.0 -28.0
3014.29 -44.0 83.0 -38.0 -30.0 75.0 -29.0
3028.57 -44.0 84.0 -38.0 -30.0 74.0 -29.0
3042.86 -45.0 85.0 -39.0 -31.0 77.0 -29.0
3057.14 -45.0 86.0 -39.0 -31.0 78.0 -28.0
3071.43 -45.0 87.0 -39.0 -32.0 80.0 -28.0
3085.71 -46.0 89.0 -40.0 -30.0 81.0 -28.0
3100.0 -46.0 90.0 -40.0 -31.0 81.0 -28.0
3114.29 -47.0 91.0 -41.0 -32.0 82.0 -30.0
3128.57 -47.0 92.0 -41.0 -33.0 83.0 -30.0
3142.86 -48.0 93.0 -42.0 -34.0 83.0 -30.0
3157.14 -48.0 94.0 -42.0 -34.0 83.0 -31.0
3171.43 -49.0 95.0 -42.0 -36.0 83.0 -30.0
3185.71 -49.0 97.0 -43.0 -35.0 85.0 -31.0
3200.0 -50.0 98.0 -43.0 -36.0 86.0 -31.0
3214.29 -50.0 99.0 -44.0 -36.0 85.0 -30.0
3228.57 -51.0 100.0 -44.0 -39.0 88.0 -30.0
3242.86 -51.0 102.0 -45.0 -39.0 88.0 -29.0
3257.14 -52.0 103.0 -45.0 -37.0 89.0 -29.0
3271.43 -52.0 104.0 -45.0 -39.0 90.0 -29.0
3285.71 -53.0 105.0 -46.0 -40.0 92.0 -31.0
3300.0 -53.0 107.0 -46.0 -38.0 93.0 -31.0
3314.29 -54.0 108.0 -47.0 -40.0 94.0 -30.0
3328.57 -54.0 110.0 -47.0 -40.0 96.0 -31.0
3342.86 -55.0 111.0 -47.0 -42.0 97.0 -31.0
3357.14 -56.0 112.0 -48.0 -43.0 99.0 -31.0
3371.43 -56.0 114.0 -48.0 -42.0 102.0 -31.0
3385.71 -57.0 115.0 -49.0 -43.0 105.0 -31.0
3400.0 -57.0 117.0 -49.0 -43.0 106.0 -32.0
3414.29 -58.0 118.0 -50.0 -43.0 109.0 -31.0
3428.57 -59.0 120.0 -50.0 -43.0 111.0 -30.0
3442.86 -59.0 122.0 -51.0 -43.0 113.0 -31.0
3457.14 -60.0 123.0 -51.0 -43.0 115.0 -31.0
3471.43 -61.0 125.0 -51.0 -41.0 117.0 -31.0
3485.71 -61.0 126.0 -52.0 -43.0 119.0 -30.0
3500.0 -62.0 128.0 -52.0 -41.0 121.0 -30.0
3514.29 -62.0 130.0 -53.0 -42.0 123.0 -30.0
3528.57 -63.0 132.0 -53.0 -42.0 123.0 -30.0
3542.86 -64.0 134.0 -54.0 -42.0 128.0 -30.0
3557.14 -64.0 135.0 -54.0 -41.0 128.0 -29.0
3571.43 -65.0 137.0 -54.0 -43.0 132.0 -28.0
3585.71 -65.0 139.0 -55.0 -42.0 134.0 -27.0
3600.0 -66.0 141.0 -55.0 -42.0 140.0 -27.0
3614.29 -66.0 143.0 -56.0 -43.0 141.0 -27.0
3628.57 -67.0 145.0 -56.0 -45.0 146.0 -28.0
3642.86 -68.0 147.0 -56.0 -45.0 149.0 -27.0
3657.14 -68.0 150.0 -57.0 -45.0 154.0 -27.0
3671.43 -69.0 152.0 -57.0 -42.0 157.0 -26.0
3685.71 -70.0 154.0 -57.0 -43.0 163.0 -24.0
3700.0 -70.0 156.0 -58.0 -42.0 165.0 -23.0
3714.29 -71.0 159.0 -58.0 -45.0 171.0 -21.0
3728.57 -72.0 161.0 -58.0 -42.0 173.0 -19.0
3742.86 -72.0 164.0 -59.0 -44.0 177.0 -17.0
3757.14 -73.0 166.0 -59.0 -45.0 182.0 -16.0
3771.43 -73.0 169.0 -59.0 -44.0 188.0 -14.0
3785.71 -74.0 172.0 -59.0 -44.0 192.0 -11.0
3800.0 -75.0 175.0 -59.0 -44.0 200.0 -8.0
3814.29 -75.0 178.0 -59.0 -43.0 205.0 -4.0
3828.57 -76.0 181.0 -60.0 -38.0 212.0 0.0
3842.86 -76.0 184.0 -59.0 -38.0 219.0 5.0
3857.14 -77.0 187.0 -59.0 -36.0 228.0 10.0
3871.43 -78.0 190.0 -59.0 -32.0 234.0 16.0
3885.71 -78.0 193.0 -59.0 -27.0 243.0 24.0
3900.0 -78.0 197.0 -59.0 -20.0 251.0 33.0
3914.29 -78.0 201.0 -58.0 -15.0 258.0 45.0
3928.57 -79.0 204.0 -57.0 -6.0 264.0 58.0
3942.86 -79.0 208.0 -56.0 6.0 268.0 73.0
3957.14 -78.0 212.0 -55.0 18.0 268.0 90.0
3971.43 -78.0 216.0 -54.0 34.0 263.0 105.0
3985.71 -78.0 220.0 -52.0 47.0 254.0 120.0
4000.0 -77.0 223.0 -50.0 56.0 244.0 130.0
4014.29 -76.0 227.0 -48.0 70.0 230.0 140.0
4028.57 -75.0 230.0 -46.0 74.0 217.0 145.0
4042.86 -74.0 233.0 -44.0 82.0 206.0 147.0
4057.14 -73.0 236.0 -42.0 86.0 193.0 149.0
4071.43 -71.0 238.0 -40.0 90.0 182.0 148.0
4085.71 -70.0 241.0 -38.0 91.0 168.0 146.0
4100.0 -69.0 243.0 -36.0 92.0 157.0 143.0
4114.29 -67.0 246.0 -34.0 92.0 149.0 138.0
4128.57 -66.0 248.0 -32.0 91.0 136.0 133.0
