time x y z vx vy vz
8357.14 107.0 55.0 91.0 -66.0 -249.0 -139.0
8371.43 106.0 51.0 89.0 -70.0 -234.0 -146.0
8385.71 105.0 48.0 87.0 -74.0 -222.0 -154.0
8400.0 104.0 45.0 85.0 -77.0 -205.0 -158.0
8414.29 102.0 42.0 82.0 -75.0 -191.0 -162.0
8428.57 101.0 39.0 80.0 -78.0 -178.0 -166.0
8442.86 100.0 37.0 78.0 -78.0 -162.0 -168.0
8457.14 99.0 35.0 75.0 -78.0 -147.0 -167.0
8471.43 98.0 33.0 72.0 -78.0 -133.0 -169.0
8485.71 97.0 31.0 70.0 -78.0 -120.0 -169.0
8500.0 95.0 29.0 68.0 -79.0 -109.0 -167.0
8514.29 94.0 28.0 65.0 -78.0 -95.0 -166.0
8528.57 93.0 26.0 63.0 -78.0 -83.0 -165.0
8542.86 92.0 25.0 61.0 -79.0 -71.0 -164.0
8557.14 91.0 23.0 58.0 -83.0 -61.0 -172.0
8571.43 90.0 24.0 56.0 -73.0 -49.0 -159.0
8585.71 89.0 23.0 53.0 -72.0 -40.0 -157.0
8600.0 88.0 22.0 52.0 -70.0 -31.0 -153.0
8614.29 87.0 22.0 49.0 -69.0 -20.0 -149.0
8628.57 86.0 21.0 47.0 -69.0 -12.0 -145.0
8642.86 85.0 21.0 45.0 -68.0 -4.0 -141.0
8657.14 84.0 21.0 43.0 -65.0 7.0 -136.0
8671.43 83.0 21.0 41.0 -62.0 13.0 -131.0
8685.71 82.0 21.0 39.0 -60.0 23.0 -127.0
8700.0 81.0 22.0 37.0 -56.0 28.0 -123.0
8714.29 80.0 22.0 35.0 -54.0 37.0 -118.0
8728.57 79.0 22.0 34.0 -51.0 45.0 -113.0
8742.86 79.0 23.0 32.0 -47.0 51.0 -105.0
8757.14 78.0 24.0 30.0 -44.0 57.0 -100.0
8771.43 77.0 25.0 29.0 -40.0 62.0 -96.0
8785.71 77.0 25.0 28.0 -38.0 68.0 -90.0
8800.0 76.0 27.0 26.0 -32.0 75.0 -84.0
8814.29 76.0 28.0 25.0 -29.0 78.0 -79.0
8828.57 75.0 29.0 24.0 -26.0 84.0 -72.0
8842.86 75.0 30.0 23.0 -23.0 89.0 -66.0
8857.14 75.0 31.0 22.0 -20.0 92.0 -59.0
8871.43 75.0 33.0 22.0 -16.0 96.0 -51.0
8885.71 74.0 34.0 21.0 -11.0 101.0 -46.0
8900.0 74.0 36.0 20.0 -7.0 106.0 -38.0
8914.29 74.0 37.0 19.0 -3.0 109.0 -31.0
8928.57 74.0 39.0 19.0 2.0 112.0 -23.0
8942.86 73.0 40.0 17.0 3.0 120.0 -25.0
8957.14 74.0 42.0 18.0 6.0 118.0 -13.0
8971.43 73.0 43.0 16.0 8.0 126.0 -10.0
8985.71 73.0 45.0 16.0 11.0 128.0 -3.0
9000.0 78.0 49.0 23.0 19.0 113.0 8.0
9014.29 73.0 49.0 16.0 22.0 134.0 12.0
9028.57 80.0 54.0 25.0 27.0 112.0 22.0
9042.86 74.0 53.0 16.0 28.0 137.0 25.0
9057.14 75.0 55.0 17.0 33.0 139.0 34.0
9071.43 75.0 57.0 17.0 37.0 141.0 41.0
9085.71 76.0 59.0 18.0 41.0 144.0 47.0
9100.0 82.0 62.0 28.0 46.0 119.0 57.0
9114.29 83.0 63.0 28.0 51.0 119.0 64.0
9128.57 78.0 65.0 21.0 57.0 145.0 75.0
9142.86 84.0 67.0 31.0 57.0 116.0 77.0
9157.14 86.0 69.0 32.0 61.0 115.0 84.0
9171.43 86.0 69.0 32.0 64.0 119.0 91.0
9185.71 87.0 72.0 34.0 69.0 117.0 99.0
9200.0 88.0 74.0 36.0 73.0 114.0 108.0
9214.29 90.0 76.0 38.0 78.0 111.0 113.0
9228.57 91.0 77.0 39.0 84.0 110.0 121.0
9242.86 92.0 78.0 41.0 90.0 110.0 131.0
9257.14 94.0 81.0 44.0 92.0 106.0 138.0
9271.43 95.0 83.0 46.0 98.0 102.0 146.0
9285.71 97.0 84.0 48.0 103.0 99.0 152.0
9300.0 98.0 86.0 50.0 108.0 95.0 162.0
9314.29 100.0 87.0 52.0 113.0 91.0 168.0
9328.57 101.0 89.0 55.0 119.0 85.0 178.0
9342.86 103.0 89.0 58.0 125.0 80.0 189.0
9357.14 105.0 91.0 60.0 129.0 73.0 195.0
9371.43 107.0 92.0 64.0 135.0 66.0 206.0
9385.71 109.0 93.0 67.0 140.0 57.0 212.0
9400.0 111.0 94.0 70.0 145.0 47.0 220.0
9414.29 113.0 95.0 73.0 152.0 37.0 231.0
9428.57 115.0 95.0 76.0 154.0 24.0 239.0
9442.86 118.0 96.0 80.0 160.0 12.0 244.0
9457.14 120.0 96.0 83.0 166.0 -4.0 250.0
9471.43 123.0 96.0 87.0 171.0 -19.0 256.0
9485.71 125.0 95.0 91.0 174.0 -35.0 260.0
9500.0 128.0 95.0 94.0 176.0 -55.0 260.0
9514.29 131.0 93.0 99.0 177.0 -75.0 258.0
9528.57 133.0 93.0 102.0 181.0 -93.0 257.0
9542.86 136.0 91.0 106.0 182.0 -113.0 255.0
9557.14 139.0 90.0 110.0 178.0 -133.0 249.0
9571.43 140.0 87.0 112.0 172.0 -150.0 239.0
9585.71 143.0 85.0 116.0 168.0 -167.0 227.0
9600.0 146.0 83.0 120.0 162.0 -183.0 215.0
9614.29 147.0 80.0 122.0 155.0 -193.0 200.0
9628.57 150.0 77.0 125.0 148.0 -201.0 186.0
9642.86 152.0 74.0 128.0 140.0 -211.0 173.0
9657.14 154.0 71.0 130.0 131.0 -212.0 157.0
9671.43 156.0 68.0 132.0 124.0 -218.0 144.0
9685.71 157.0 65.0 134.0 117.0 -220.0 130.0
9700.0 159.0 61.0 136.0 106.0 -220.0 115.0
9714.29 160.0 59.0 137.0 100.0 -218.0 104.0
9728.57 162.0 55.0 139.0 89.0 -216.0 90.0
9742.86 163.0 53.0 140.0 84.0 -213.0 80.0
9757.14 164.0 50.0 141.0 77.0 -210.0 69.0
9771.43 165.0 46.0 141.0 69.0 -205.0 57.0
9785.71 166.0 43.0 142.0 65.0 -202.0 50.0
9800.0 168.0 40.0 144.0 58.0 -199.0 42.0
9814.29 168.0 37.0 143.0 52.0 -191.0 32.0
9828.57 169.0 33.0 146.0 47.0 -191.0 23.0
9842.86 169.0 32.0 144.0 41.0 -180.0 17.0
9857.14 169.0 30.0 144.0 39.0 -174.0 11.0
9871.43 171.0 26.0 145.0 32.0 -171.0 3.0
9885.71 170.0 25.0 144.0 28.0 -163.0 -2.0
9900.0 170.0 24.0 143.0 23.0 -156.0 -10.0
9914.29 171.0 21.0 144.0 18.0 -152.0 -15.0
9928.57 172.0 18.0 144.0 14.0 -148.0 -20.0
9942.86 172.0 17.0 144.0 10.0 -140.0 -27.0
9957.14 171.0 15.0 143.0 7.0 -133.0 -31.0
9971.43 172.0 12.0 143.0 2.0 -127.0 -37.0
9985.71 172.0 11.0 142.0 -1.0 -120.0 -40.0
10000.0 172.0 8.0 141.0 -5.0 -114.0 -46.0
