time x y z vx vy vz
1.0900000000000007 -25.0958401267 73.1393753797 33.1389074345 211.587181051 70.136546462 155.196569857
1.1000000000000008 -22.9757676279 73.8189496417 34.6790758185 212.42731871 65.7783059309 152.837106938
1.1100000000000008 -20.8480048266 74.4551709481 36.1954279116 213.125241544 61.4659553569 150.433311679
1.1200000000000008 -18.7139549136 75.0485237084 37.687546584 213.68474106 57.2045967073 147.990422801
1.1300000000000008 -16.5749816883 75.5995407455 39.1550661835 214.109904 52.9988107021 145.513497098
1.1400000000000008 -14.4324068878 76.10879814 40.5976706075 214.405056089 48.8526682041 143.007387707
1.1500000000000008 -12.2875080619 76.576910213 42.0150911818 214.574709093 44.7697463946 140.476727142
1.1600000000000008 -10.1415169582 77.0045246891 43.4071043913 214.623511653 40.7531488312 137.92591477
1.1700000000000008 -7.99561837886 77.392318076 44.7735295069 214.556204213 36.8055285331 135.359108339
1.1800000000000008 -5.85094946676 77.7409912852 46.1142261443 214.377578207 32.929113305 132.780219144
1.1900000000000008 -3.70859937792 78.0512655146 47.429091792 214.092439562 29.1257325876 130.192910392
1.2000000000000008 -1.56960929776 78.3238784036 48.7180593357 213.705576468 25.396845204 127.60059835
1.2100000000000009 0.565027240942 78.5595804669 49.9810946066 213.221731273 21.7435674592 125.006455844
1.2200000000000009 2.69436377894 78.7591318098 51.2181939745 212.645576326 18.1667011303 122.413417724
1.2300000000000009 4.81750012816 78.9232991203 52.4293820028 211.981693518 14.6667609677 119.824187937
1.2400000000000009 6.93358138202 79.0528529322 53.6147091817 211.234557255 11.244001401 117.241247843
1.2500000000000009 9.04179677121 79.1485651502 54.7742497484 210.408520583 7.89844220861 114.666865509
1.260000000000001 11.1413783949 79.2112068261 55.9080996044 209.507804159 4.62989297538 112.10310569
1.270000000000001 13.2315998547 79.2415461721 57.0163743343 208.536487789 1.43797620898 109.551840277
1.280000000000001 15.3117748148 79.2403467983 58.0992073307 207.498504231 -1.67785096426 107.014759003
1.290000000000001 17.381255511 79.2083661606 59.1567480269 206.397635007 -4.71827656815 104.493380247
1.300000000000001 19.4394312258 79.1463542027 60.1891602371 205.237507954 -7.68411502172 101.989061792
1.310000000000001 21.4857267469 79.0550521783 61.1966206032 204.021596273 -10.576289847 99.5030114237
1.320000000000001 23.5196008226 78.9351916401 62.1793171466 202.753218863 -13.3958178062 97.0362972658
1.330000000000001 25.5405446256 78.7874935789 63.137447922 201.435541741 -16.1437944185 94.5898578006
1.340000000000001 27.5480802361 78.6126677029 64.0712197685 200.071580351 -18.8213807979 92.1645115025
1.350000000000001 29.5417591509 78.4114118402 64.9808471563 198.66420262 -21.4297917409 89.760966052
1.360000000000001 31.5211608271 78.1844114565 65.866551122 197.216132608 -23.9702849936 87.3798271025
1.370000000000001 33.4858912632 77.9323392734 66.7285582905 195.729954617 -26.4441516193 85.0216065833
1.380000000000001 35.4355816246 77.6558549784 67.567099976 194.208117674 -28.852707391 82.6867305314
1.390000000000001 37.3698869143 77.3556050158 68.382411361 192.652940262 -31.1972851312 80.3755464521
1.400000000000001 39.2884846918 77.0322224505 69.1747307443 191.066615244 -33.4792279236 78.0883302142
1.410000000000001 41.1910738425 76.6863268952 69.9442988578 189.451214887 -35.6998831254 75.8252924897
1.420000000000001 43.0773733967 76.3185244941 70.691358244 187.808695948 -37.8605971097 73.5865847532
1.430000000000001 44.9471214002 75.9294079552 71.4161526921 186.140904754 -39.962710672 71.3723048553
1.440000000000001 46.8000738352 75.5195566266 72.1189267273 184.44958225 -42.0075550409 69.1825021909
1.450000000000001 48.6360035913 75.0895366092 72.7999251507 182.736368971 -43.996448432 67.0171824802
1.460000000000001 50.4546994857 74.6399009016 73.459392624 181.002809911 -45.9306930944 64.8763121834
1.470000000000001 52.2559653317 74.1711895721 74.0975732977 179.250359278 -47.811572798 62.7598225702
1.480000000000001 54.0396190536 73.6839299546 74.7147104779 177.480385107 -49.6403507159 60.6676134648
1.490000000000001 55.8054918477 73.1786368627 75.3110463287 175.694173722 -51.4182676609 58.5995566857
1.500000000000001 57.5534273865 72.6558128212 75.8868216081 173.892934039 -53.1465406367 56.555499202
1.5100000000000011 59.2832810652 72.1159483097 76.4422754342 172.077801704 -54.8263616686 54.5352660242
1.5200000000000011 60.9949192891 71.5595220169 76.9776450786 170.249843061 -56.4588968822 52.538662849
1.5300000000000011 62.6882187991 70.9870011035 77.4931657852 168.410058948 -58.045285802 50.5654784744
1.5400000000000011 64.3630660355 70.3988414703 77.9890706126 166.559388323 -59.5866408416 48.6154870042
1.5500000000000012 66.0193565357 69.7954880313 78.4655902969 164.698711725 -61.0840469639 46.6884498554
1.5600000000000012 67.6569943671 69.177374989 78.9229531341 162.828854559 -62.5385614898 44.7841175853
1.5700000000000012 69.2758915911 68.5449261114 79.3613848798 160.95059023 -63.9512140349 42.9022315514
1.5800000000000012 70.8759677578 67.8985550084 79.7811086646 159.064643108 -65.3230065595 41.0425254181
1.5900000000000012 72.45714943 67.238665408 80.1823449243 157.171691346 -66.654913514 39.2047265211
1.6000000000000012 74.0193697345 66.5656514301 80.5653113425 155.272369551 -67.9478820681 37.388557103
1.6100000000000012 75.5625679388 65.8798978577 80.9302228051 153.367271305 -69.2028324109 35.5937354289
1.6200000000000012 77.0866890531 65.1817804051 81.2772913662 151.456951557 -70.4206581113 33.8199767927
1.6300000000000012 78.5916834553 64.4716659819 81.6067262223 149.541928877 -71.6022265276 32.0669944236
1.6400000000000012 80.0775065376 63.749912953 81.9187336959 147.622687591 -72.7483792612 30.3345003001
1.6500000000000012 81.5441183745 63.0168713934 82.2135172268 145.699679793 -73.859932643 28.622205881
1.6600000000000013 82.9914834097 62.272883339 82.49127737 143.773327243 -74.9376782485 26.9298227586
1.6700000000000013 84.4195701617 61.5182830306 82.7522118 141.844023156 -75.982383435 25.2570632422
1.6800000000000013 85.828350947 60.7533971539 82.9965153206 139.912133894 -76.9947918949 23.603640878
1.6900000000000013 87.2178016192 59.9785450733 83.2243798796 137.978000551 -77.975624223 21.9692709096
1.7000000000000013 88.5879013242 59.1940390598 83.4359945876 136.041940454 -78.9255784904 20.353670686
1.7100000000000013 89.9386322693 58.4001845132 83.6315457411 134.104248573 -79.8453308248 18.7565600206
1.7200000000000013 91.2699795064 57.5972801791 83.8112168487 132.165198846 -80.7355359926 17.1776615057
1.7300000000000013 92.5819307278 56.7856183592 83.9751886602 130.22504543 -81.5968279803 15.6167007878
1.7400000000000013 93.8744760743 55.9654851165 84.1236391981 128.284023874 -82.4298205739 14.0734068046
1.7500000000000013 95.1476079549 55.1371604739 84.2567437921 126.342352227 -83.2351079327 12.5475119901
1.7600000000000013 96.4013208764 54.3009186085 84.3746751143 124.400232073 -84.0132651582 11.0387524483
1.7700000000000014 97.6356112843 53.4570280384 84.4776032171 122.45784951 -84.7648488546 9.54686810035
1.7800000000000014 98.8504774122 52.6057518057 84.5656955716 120.515376065 -85.490397681 8.07160280569
1.7900000000000014 100.04591914 51.7473476529 84.6391171079 118.572969557 -86.1904328937 6.61270446135
1.8000000000000014 101.221937863 50.882068194 84.6980302556 116.630774906 -86.8654588788 5.1699250802
1.8100000000000014 102.378536362 50.0101610812 84.7425949853 114.688924891 -87.5159636727 3.74302085068
1.8200000000000014 103.51571869 49.1318691655 84.7729688504 112.747540865 -88.1424194716 2.33175217971
1.8300000000000014 104.633490062 48.2474306525 84.7893070299 110.80673342 -88.7452831291 0.935883720274
1.8400000000000014 105.731856744 47.3570792537 84.7917623705 108.866603014 -89.3249966409 -0.444815614727
1.8500000000000014 106.810825962 46.4610443324 84.7804854291 106.927240559 -89.8819876175 -1.81057265116
1.8600000000000014 107.870405804 45.5595510456 84.7556245161 104.988727968 -90.4166697437 -3.16160996349
1.8700000000000014 108.910605138 44.6528204807 84.7173257368 103.051138673 -90.9294432256 -4.49814589478
1.8800000000000014 109.931433521 43.7410697885 84.6657330344 101.114538096 -91.4206952241 -5.82039458571
1.8900000000000015 110.932901133 42.824512311 84.6009882314 99.1789841103 -91.890800276 -7.12856601183
1.9000000000000015 111.91501869 41.9033577061 84.5232310712 97.2445274467 -92.340120702 -8.422866028
1.9100000000000015 112.877797388 40.9778120676 84.4325992589 95.3112120907 -92.769007001 -9.70349641941
1.9200000000000015 113.821248827 40.0480780414 84.3292285021 93.3790756427 -93.177798233 -10.9706549583
1.9300000000000015 114.745384953 39.1143549383 84.2132525499 91.4481496551 -93.5668223874 -12.224535466
1.9400000000000015 115.650218001 38.1768388427 84.0848032332 89.5184599448 -93.9363967402 -13.465327879
1.9500000000000015 116.535760435 37.235722718 83.9440105022 87.590026883 -94.286828197 -14.6932183195
1.9600000000000015 117.402024898 36.2911965089 83.7910024648 85.6628656619 -94.6184136247 -15.908389169
1.9700000000000015 118.249024159 35.3434472399 83.6259054232 83.7369865412 -94.9314401699 -17.1110191448
1.9800000000000015 119.076771067 34.3926591112 83.4488439106 81.8123950743 -95.226185565 -18.3012833792
1.9900000000000015 119.885278504 33.4390135913 83.2599407262 79.8890923151 -95.5029184221 -19.4793535002
2.0000000000000013 120.674559341 32.4826895066 83.0593169701 77.9670750072 -95.7618985147 -20.6453977145
2.010000000000001 121.444626394 31.5238631288 82.8470920771 76.0463357552 -96.0033770468 -21.7995808907
2.020000000000001 122.195492389 30.562708259 82.6233838494 74.12686318 -96.2275969106 -22.9420646446
2.0300000000000007 122.927169915 29.5993963098 82.3883084891 72.2086420576 -96.4347929309 -24.0730074236
2.0400000000000005 123.639671393 28.6340963846 82.141980629 70.2916534437 -96.625192099 -25.1925645922
2.0500000000000003 124.333009034 27.6669753552 81.8845133634 68.3758747831 -96.7990137933 -26.3008885168
2.06 125.007194808 26.6981979363 81.6160182776 66.461280006 -96.9564699888 -27.3981286502
2.07 125.662240406 25.7279267591 81.3366054763 64.5478396115 -97.0977654539 -28.484431615
2.0799999999999996 126.298157208 24.7563224421 81.0463836118 62.6355207375 -97.2230979363 -29.5599412859
2.0899999999999994 126.914956248 23.7835436607 80.745459911 60.7242872204 -97.3326583361 -30.6247988706
2.099999999999999 127.512648182 22.8097472147 80.4339402017 58.8140996426 -97.4266308674 -31.6791429889
2.109999999999999 128.091243257 21.8350880944 80.111928938 56.9049153698 -97.5051932085 -32.7231097492
2.1199999999999988 128.650751277 20.8597195451 79.7795292251 54.9966885784 -97.568516639 -33.7568328237
2.1299999999999986 129.191181571 19.8837931311 79.4368428434 53.089370273 -97.6167661669 -34.7804435198
2.1399999999999983 129.712542964 18.907458797 79.0839702716 51.182908296 -97.6501006423 -35.7940708491
2.149999999999998 130.214843742 17.9308649295 78.7210107094 49.2772473281 -97.6686728601 -36.7978415934
2.159999999999998 130.698091623 16.954158417 78.3480620996 47.3723288817 -97.6726296513 -37.7918803663
2.1699999999999977 131.162293724 15.9774847089 77.9652211494 45.4680912866 -97.6621119616 -38.7763096719
2.1799999999999975 131.607456529 15.0009878745 77.5725833512 43.5644696702 -97.6372549196 -39.7512499594
2.1899999999999973 132.033585857 14.0248106604 77.1702430031 41.6613959306 -97.5981878923 -40.7168196726
2.199999999999997 132.44068683 13.0490945483 76.7582932282 39.7587987048 -97.5450345304 -41.6731352958
2.209999999999997 132.82876384 12.0739798117 76.3368259948 37.8566033325 -97.4779128008 -42.6203113947
2.2199999999999966 133.197820516 11.0996055726 75.9059321345 35.954731815 -97.396935009 -43.5584606518
2.2299999999999964 133.547859689 10.1261098585 75.4657013618 34.0531027704 -97.3022078102 -44.4876938973
2.239999999999996 133.878883359 9.15362965843 75.0162222916 32.1516313861 -97.1938322085 -45.4081201344
2.249999999999996 134.190892663 8.18230097965 74.5575824582 30.2502293679 -97.0719035466 -46.3198465589
2.259999999999996 134.483887834 7.2122589045 74.0898683325 28.3488048879 -96.9365114838 -47.2229785736
2.2699999999999956 134.757868172 6.24363764726 73.6131653407 26.4472625302 -96.7877399644 -48.1176197958
2.2799999999999954 135.012832 5.27657061156 73.1275578814 24.545503235 -96.625667175 -49.0038720605
2.289999999999995 135.248776638 4.31119044823 72.633129344 22.6434242432 -96.4503654924 -49.8818354161
2.299999999999995 135.465698354 3.34762911366 72.1299621263 20.7409190394 -96.2619014218 -50.7516081145
2.3099999999999947 135.663592336 2.38601792892 71.6181376528 18.8378772963 -96.0603355247 -51.6132865955
2.3199999999999945 135.842452646 1.42648763961 71.0977363925 16.9341848191 -95.8457223384 -52.4669654639
2.3299999999999943 136.002272188 0.469168476487 70.5688378779 15.0297234901 -95.6181102859 -53.3127374616
2.339999999999994 136.143042661 -0.485809782828 70.0315207234 13.1243712163 -95.3775415771 -54.1506934326
2.349999999999994 136.264754527 -1.43831775122 69.4858626448 11.2180018765 -95.1240521017 -54.9809222817
2.3599999999999937 136.367396963 -2.3882263683 68.9319404788 9.31048527176 -94.8576713136 -55.8035109281
2.3699999999999934 136.450957824 -3.3354068354 68.3698302029 7.40168707705 -94.5784221073 -56.6185442512
2.3799999999999932 136.515423604 -4.27973054937 67.7996069565 5.49146879517 -94.2863206865 -57.4261050315
2.389999999999993 136.560779386 -5.22106903493 67.2213450619 3.57968771308 -93.9813764248 -58.2262738853
2.399999999999993 136.587008809 -6.15929387565 66.6351180465 1.6661968606 -93.6635917194 -59.0191291928
2.4099999999999926 136.594094018 -7.09427664343 66.0409986654 -0.249155028575 -93.3329618375 -59.804747021
2.4199999999999924 136.582015625 -8.02588882639 65.4390589251 -2.16652355323 -92.9894747545 -60.5832010402
2.429999999999992 136.550752664 -8.9540017551 64.8293701077 -4.08606867872 -92.633110987 -61.3545624354
2.439999999999992 136.500282547 -9.87848652712 64.2120027965 -6.0079547686 -92.2638434166 -62.1188998111
2.4499999999999917 136.43058102 -10.7992139297 63.587026902 -7.93235061397 -91.8816371085 -62.8762790913
2.4599999999999915 136.34162212 -11.7160543609 62.9545116895 -9.85942946082 -91.4864491219 -63.6267634134
2.4699999999999913 136.233378127 -12.6288777481 62.3145258073 -11.7893690352 -91.0782283134 -64.3704130167
2.479999999999991 136.105819524 -13.5375534653 61.6671373166 -13.7223515666 -90.6569151337 -65.1072851254
2.489999999999991 135.958914947 -14.4419502481 61.0124137219 -15.6585638101 -90.2224414158 -65.8374338256
2.4999999999999907 135.792631143 -15.3419361059 60.350422003 -17.5981970665 -89.7747301561 -66.5609099375
2.5099999999999905 135.606932922 -16.2373782331 59.6812286489 -19.5414472021 -89.3136952874 -67.2777608807
2.5199999999999902 135.401783112 -17.1281429168 59.0048996919 -21.4885146668 -88.8392414428 -67.9880305349
2.52999999999999 135.177142516 -18.0140954426 58.3215007437 -23.4396045122 -88.3512637116 -68.6917590938
2.53999999999999 134.932969862 -18.895099998 57.6310970337 -25.3949264094 -87.8496473844 -69.3889829131
2.5499999999999896 134.669221756 -19.7710195734 56.9337534474 -27.354694666 -87.3342676894 -70.0797343523
2.5599999999999894 134.385852642 -20.6417158594 56.2295345676 -29.3191282442 -86.8049895175 -70.7640416092
2.569999999999989 134.082814747 -21.5070491427 55.5185047168 -31.2884507788 -86.2616671354 -71.4419285484
2.579999999999989 133.76005804 -22.3668781978 54.8007280014 -33.262890596 -85.7041438872 -72.1134145214
2.5899999999999888 133.417530183 -23.2210601767 54.0762683579 -35.2426807332 -85.1322518824 -72.778514179
2.5999999999999885 133.055176485 -24.0694504944 53.3451896006 -37.2280589596 -84.5458116695 -73.4372372765
2.6099999999999883 132.672939851 -24.9119027122 52.6075554719 -39.2192677987 -83.9446318952 -74.0895884678
2.619999999999988 132.270760739 -25.7482684165 51.8634296941 -41.2165545513 -83.3285089463 -74.7355670923
2.629999999999988 131.84857711 -26.5783970941 51.1128760239 -43.220171321 -82.6972265742 -75.3751669494
2.6399999999999877 131.406324378 -27.4021360044 50.3559583088 -45.2303750405 -82.0505555015 -76.0083760637
2.6499999999999875 130.943935365 -28.219330047 49.5927405463 -47.2474274999 -81.3882530065 -76.6351764365
2.6599999999999873 130.461340251 -29.0298216244 48.8232869452 -49.2715953767 -80.7100624877 -77.2555437859
2.669999999999987 129.958466523 -29.8334505019 48.0476619899 -51.3031502669 -80.0157130035 -77.869447272
2.679999999999987 129.435238928 -30.6300536609 47.2659305075 -53.3423687178 -79.3049187874 -78.4768492071
2.6899999999999866 128.891579423 -31.4194651485 46.4781577378 -55.3895322618 -78.5773787365 -79.0777047498
2.6999999999999864 128.327407124 -32.2015159215 45.6844094061 -57.4449274512 -77.8327758699 -79.6719615811
2.709999999999986 127.742638258 -32.9760336846 44.8847518004 -59.5088458937 -77.0707767578 -80.2595595609
2.719999999999986 127.137186107 -33.742842723 44.0792518508 -61.5815842874 -76.2910309156 -80.8404303648
2.7299999999999858 126.510960963 -34.5017637284 43.2679772135 -63.6634444564 -75.4931701641 -81.4144970968
2.7399999999999856 125.863870074 -35.252613619 42.4509963586 -65.7547333841 -74.6768079502 -81.9816738785
2.7499999999999853 125.195817591 -35.9952053519 41.6283786621 -67.8557632463 -73.8415386279 -82.5418654114
2.759999999999985 124.506704517 -36.7293477285 40.8001945025 -69.9668514402 -72.9869366951 -83.0949665107
