time x y z vx vy vz
1885.71 -263.0 475.0 -185.0 75.0 -69.0 70.0
1900.0 -262.0 474.0 -184.0 76.0 -70.0 70.0
1914.29 -261.0 473.0 -183.0 75.0 -70.0 70.0
1928.57 -260.0 472.0 -182.0 76.0 -70.0 70.0
1942.86 -259.0 471.0 -181.0 78.0 -71.0 69.0
1957.14 -258.0 470.0 -180.0 77.0 -71.0 70.0
1971.43 -257.0 469.0 -179.0 78.0 -73.0 70.0
1985.71 -256.0 468.0 -178.0 79.0 -73.0 70.0
2000.0 -254.0 467.0 -177.0 79.0 -73.0 71.0
2014.29 -253.0 466.0 -176.0 79.0 -73.0 71.0
2028.57 -252.0 465.0 -175.0 81.0 -75.0 70.0
2042.86 -251.0 464.0 -174.0 81.0 -76.0 71.0
2057.14 -250.0 463.0 -173.0 82.0 -77.0 72.0
2071.43 -249.0 462.0 -172.0 81.0 -77.0 72.0
2085.71 -248.0 461.0 -171.0 83.0 -78.0 72.0
2100.0 -246.0 459.0 -170.0 84.0 -79.0 72.0
2114.29 -245.0 458.0 -169.0 83.0 -79.0 73.0
2128.57 -244.0 457.0 -168.0 84.0 -80.0 73.0
2142.86 -243.0 456.0 -167.0 85.0 -81.0 75.0
2157.14 -241.0 455.0 -166.0 85.0 -81.0 75.0
2171.43 -240.0 454.0 -165.0 86.0 -82.0 75.0
2185.71 -239.0 452.0 -164.0 87.0 -82.0 74.0
2200.0 -238.0 451.0 -163.0 86.0 -83.0 75.0
2214.29 -237.0 450.0 -162.0 86.0 -83.0 74.0
2228.57 -235.0 449.0 -161.0 86.0 -82.0 74.0
2242.86 -234.0 448.0 -160.0 87.0 -83.0 75.0
2257.14 -233.0 447.0 -159.0 87.0 -84.0 75.0
2271.43 -231.0 445.0 -157.0 88.0 -84.0 75.0
2285.71 -230.0 444.0 -156.0 87.0 -85.0 75.0
2300.0 -229.0 443.0 -155.0 86.0 -85.0 76.0
2314.29 -228.0 442.0 -154.0 89.0 -85.0 74.0
2328.57 -227.0 441.0 -153.0 89.0 -86.0 75.0
2342.86 -225.0 439.0 -152.0 90.0 -87.0 76.0
2357.14 -224.0 438.0 -151.0 90.0 -87.0 74.0
2371.43 -223.0 437.0 -150.0 89.0 -88.0 75.0
2385.71 -221.0 436.0 -149.0 89.0 -90.0 75.0
2400.0 -220.0 434.0 -148.0 88.0 -91.0 76.0
2414.29 -219.0 433.0 -147.0 88.0 -91.0 75.0
2428.57 -218.0 432.0 -146.0 89.0 -91.0 73.0
2442.86 -216.0 430.0 -145.0 89.0 -91.0 73.0
2457.14 -215.0 429.0 -144.0 87.0 -92.0 75.0
2471.43 -214.0 428.0 -143.0 88.0 -93.0 75.0
2485.71 -212.0 426.0 -141.0 90.0 -94.0 74.0
2500.0 -211.0 425.0 -140.0 90.0 -95.0 75.0
2514.29 -210.0 424.0 -139.0 90.0 -95.0 74.0
2528.57 -209.0 422.0 -138.0 91.0 -95.0 74.0
2542.86 -207.0 421.0 -137.0 90.0 -95.0 75.0
2557.14 -206.0 420.0 -136.0 93.0 -97.0 75.0
2571.43 -205.0 418.0 -135.0 92.0 -97.0 75.0
2585.71 -203.0 417.0 -134.0 92.0 -98.0 75.0
2600.0 -202.0 416.0 -133.0 92.0 -99.0 75.0
2614.29 -201.0 414.0 -132.0 92.0 -99.0 75.0
2628.57 -199.0 413.0 -131.0 91.0 -98.0 75.0
2642.86 -198.0 411.0 -130.0 91.0 -98.0 75.0
2657.14 -197.0 410.0 -129.0 93.0 -99.0 76.0
2671.43 -195.0 408.0 -128.0 93.0 -99.0 77.0
2685.71 -194.0 407.0 -127.0 93.0 -99.0 75.0
2700.0 -193.0 406.0 -126.0 94.0 -99.0 75.0
2714.29 -191.0 404.0 -124.0 94.0 -100.0 75.0
2728.57 -190.0 403.0 -123.0 94.0 -101.0 75.0
2742.86 -189.0 401.0 -122.0 96.0 -102.0 76.0
2757.14 -187.0 400.0 -121.0 95.0 -101.0 76.0
2771.43 -186.0 398.0 -120.0 95.0 -102.0 76.0
2785.71 -185.0 397.0 -119.0 95.0 -103.0 78.0
2800.0 -183.0 396.0 -118.0 96.0 -103.0 77.0
2814.29 -182.0 394.0 -117.0 97.0 -104.0 77.0
2828.57 -181.0 393.0 -116.0 97.0 -104.0 76.0
2842.86 -179.0 391.0 -115.0 96.0 -105.0 79.0
2857.14 -178.0 390.0 -114.0 97.0 -105.0 78.0
2871.43 -176.0 388.0 -112.0 97.0 -106.0 79.0
2885.71 -175.0 387.0 -111.0 97.0 -107.0 79.0
2900.0 -174.0 385.0 -110.0 98.0 -107.0 79.0
2914.29 -172.0 384.0 -109.0 98.0 -107.0 79.0
2928.57 -171.0 382.0 -108.0 98.0 -108.0 79.0
2942.86 -170.0 380.0 -107.0 99.0 -109.0 80.0
2957.14 -168.0 379.0 -106.0 98.0 -110.0 80.0
2971.43 -167.0 377.0 -104.0 98.0 -111.0 80.0
2985.71 -165.0 376.0 -103.0 98.0 -112.0 81.0
3000.0 -164.0 374.0 -102.0 99.0 -113.0 81.0
3014.29 -162.0 373.0 -101.0 99.0 -113.0 81.0
3028.57 -161.0 371.0 -100.0 99.0 -115.0 82.0
3042.86 -159.0 369.0 -99.0 99.0 -115.0 82.0
3057.14 -158.0 368.0 -98.0 101.0 -116.0 82.0
3071.43 -157.0 366.0 -96.0 101.0 -115.0 83.0
3085.71 -155.0 364.0 -95.0 101.0 -116.0 84.0
3100.0 -154.0 362.0 -94.0 102.0 -117.0 84.0
3114.29 -152.0 361.0 -93.0 103.0 -117.0 84.0
3128.57 -151.0 359.0 -92.0 106.0 -120.0 83.0
3142.86 -149.0 357.0 -90.0 102.0 -120.0 85.0
3157.14 -148.0 356.0 -89.0 104.0 -122.0 85.0
3171.43 -146.0 354.0 -88.0 106.0 -123.0 86.0
3185.71 -145.0 352.0 -87.0 104.0 -122.0 83.0
3200.0 -144.0 351.0 -85.0 103.0 -123.0 85.0
3214.29 -142.0 349.0 -84.0 104.0 -124.0 85.0
3228.57 -141.0 347.0 -83.0 104.0 -125.0 86.0
3242.86 -139.0 345.0 -82.0 105.0 -127.0 87.0
3257.14 -138.0 343.0 -81.0 105.0 -128.0 87.0
3271.43 -136.0 342.0 -79.0 106.0 -129.0 88.0
3285.71 -134.0 340.0 -78.0 108.0 -131.0 88.0
3300.0 -133.0 338.0 -77.0 107.0 -133.0 90.0
3314.29 -131.0 336.0 -76.0 108.0 -134.0 90.0
3328.57 -130.0 334.0 -74.0 109.0 -134.0 88.0
3342.86 -128.0 332.0 -73.0 109.0 -135.0 89.0
3357.14 -127.0 330.0 -72.0 111.0 -137.0 90.0
3371.43 -125.0 328.0 -71.0 112.0 -138.0 89.0
3385.71 -124.0 326.0 -69.0 111.0 -139.0 88.0
3400.0 -122.0 324.0 -68.0 113.0 -140.0 87.0
3414.29 -120.0 322.0 -67.0 113.0 -142.0 88.0
3428.57 -119.0 320.0 -65.0 113.0 -145.0 88.0
3442.86 -117.0 318.0 -64.0 115.0 -146.0 88.0
3457.14 -116.0 316.0 -63.0 116.0 -148.0 87.0
3471.43 -114.0 314.0 -62.0 116.0 -150.0 87.0
3485.71 -112.0 312.0 -61.0 117.0 -154.0 87.0
3500.0 -111.0 310.0 -59.0 118.0 -156.0 86.0
3514.29 -109.0 307.0 -58.0 118.0 -159.0 86.0
3528.57 -107.0 305.0 -57.0 118.0 -161.0 87.0
3542.86 -105.0 303.0 -55.0 118.0 -164.0 88.0
3557.14 -104.0 300.0 -54.0 120.0 -166.0 86.0
3571.43 -102.0 298.0 -53.0 119.0 -168.0 86.0
3585.71 -100.0 296.0 -52.0 121.0 -171.0 85.0
3600.0 -99.0 293.0 -51.0 121.0 -174.0 85.0
3614.29 -97.0 291.0 -49.0 122.0 -178.0 85.0
3628.57 -95.0 288.0 -48.0 124.0 -179.0 84.0
3642.86 -93.0 285.0 -47.0 125.0 -182.0 83.0
3657.14 -92.0 283.0 -46.0 125.0 -186.0 83.0
3671.43 -90.0 280.0 -45.0 126.0 -190.0 82.0
3685.71 -88.0 277.0 -43.0 126.0 -193.0 80.0
3700.0 -86.0 275.0 -42.0 127.0 -197.0 79.0
3714.29 -84.0 272.0 -41.0 127.0 -201.0 80.0
3728.57 -83.0 269.0 -40.0 128.0 -205.0 78.0
3742.86 -81.0 266.0 -39.0 128.0 -211.0 78.0
3757.14 -79.0 263.0 -38.0 127.0 -216.0 77.0
3771.43 -77.0 260.0 -37.0 127.0 -222.0 74.0
3785.71 -75.0 256.0 -36.0 127.0 -228.0 72.0
3800.0 -74.0 253.0 -35.0 126.0 -233.0 70.0
3814.29 -72.0 250.0 -34.0 126.0 -239.0 67.0
3828.57 -70.0 246.0 -33.0 125.0 -246.0 65.0
3842.86 -68.0 243.0 -32.0 126.0 -252.0 60.0
3857.14 -66.0 239.0 -31.0 122.0 -259.0 55.0
3871.43 -65.0 235.0 -30.0 120.0 -268.0 50.0
3885.71 -63.0 231.0 -30.0 115.0 -275.0 42.0
3900.0 -62.0 227.0 -29.0 111.0 -283.0 35.0
3914.29 -60.0 223.0 -28.0 103.0 -291.0 26.0
3928.57 -58.0 219.0 -28.0 96.0 -297.0 15.0
3942.86 -57.0 215.0 -28.0 87.0 -300.0 0.0
3957.14 -56.0 211.0 -28.0 75.0 -302.0 -14.0
3971.43 -55.0 206.0 -28.0 63.0 -301.0 -26.0
3985.71 -54.0 202.0 -29.0 52.0 -295.0 -39.0
4000.0 -54.0 198.0 -29.0 41.0 -285.0 -50.0
4014.29 -53.0 194.0 -30.0 33.0 -276.0 -59.0
4028.57 -53.0 190.0 -31.0 26.0 -264.0 -67.0
4042.86 -52.0 186.0 -32.0 19.0 -253.0 -68.0
4057.14 -52.0 183.0 -33.0 15.0 -243.0 -68.0
4071.43 -52.0 180.0 -34.0 13.0 -232.0 -70.0
4085.71 -52.0 176.0 -35.0 11.0 -220.0 -69.0
4100.0 -52.0 173.0 -37.0 14.0 -212.0 -68.0
4114.29 -51.0 170.0 -37.0 13.0 -202.0 -66.0
4128.57 -51.0 167.0 -38.0 13.0 -195.0 -63.0
4142.86 -51.0 165.0 -39.0 15.0 -187.0 -60.0
4157.14 -51.0 162.0 -40.0 17.0 -179.0 -57.0
4171.43 -51.0 160.0 -41.0 19.0 -174.0 -53.0
4185.71 -51.0 157.0 -41.0 16.0 -168.0 -50.0
4200.0 -50.0 155.0 -42.0 21.0 -163.0 -47.0
4214.29 -50.0 152.0 -43.0 21.0 -159.0 -43.0
4228.57 -50.0 150.0 -43.0 21.0 -152.0 -39.0
4242.86 -49.0 148.0 -44.0 23.0 -148.0 -35.0
4257.14 -49.0 146.0 -44.0 23.0 -144.0 -33.0
4271.43 -49.0 144.0 -45.0 24.0 -141.0 -30.0
4285.71 -48.0 142.0 -45.0 26.0 -136.0 -26.0
4300.0 -48.0 140.0 -45.0 23.0 -132.0 -24.0
4314.29 -48.0 138.0 -46.0 24.0 -128.0 -22.0
4328.57 -48.0 137.0 -46.0 24.0 -124.0 -19.0
4342.86 -47.0 135.0 -46.0 24.0 -120.0 -17.0
4357.14 -47.0 133.0 -47.0 23.0 -115.0 -15.0
4371.43 -47.0 131.0 -47.0 22.0 -112.0 -14.0
4385.71 -46.0 130.0 -47.0 21.0 -109.0 -12.0
4400.0 -46.0 128.0 -47.0 21.0 -106.0 -10.0
4414.29 -46.0 127.0 -47.0 22.0 -103.0 -8.0
4428.57 -45.0 125.0 -47.0 21.0 -100.0 -5.0
4442.86 -45.0 124.0 -47.0 20.0 -95.0 -5.0
4457.14 -45.0 123.0 -47.0 21.0 -93.0 -4.0
4471.43 -45.0 121.0 -47.0 20.0 -89.0 -3.0
4485.71 -44.0 120.0 -47.0 21.0 -85.0 -2.0
4500.0 -44.0 119.0 -47.0 20.0 -82.0 0.0
4514.29 -44.0 118.0 -47.0 19.0 -80.0 0.0
4528.57 -44.0 116.0 -47.0 17.0 -77.0 2.0
4542.86 -44.0 115.0 -47.0 19.0 -74.0 1.0
4557.14 -43.0 114.0 -47.0 18.0 -70.0 4.0
4571.43 -43.0 113.0 -47.0 16.0 -67.0 5.0
4585.71 -43.0 112.0 -47.0 16.0 -64.0 6.0
4600.0 -42.0 111.0 -47.0 15.0 -61.0 6.0
4614.29 -42.0 111.0 -47.0 15.0 -58.0 6.0
4628.57 -42.0 110.0 -47.0 16.0 -57.0 9.0
4642.86 -42.0 109.0 -47.0 15.0 -54.0 9.0
4657.14 -42.0 108.0 -47.0 15.0 -52.0 10.0
4671.43 -42.0 108.0 -46.0 15.0 -49.0 9.0
4685.71 -41.0 107.0 -46.0 15.0 -48.0 11.0
4700.0 -41.0 106.0 -46.0 16.0 -46.0 12.0
4714.29 -41.0 105.0 -46.0 15.0 -43.0 12.0
4728.57 -41.0 105.0 -46.0 15.0 -40.0 13.0
4742.86 -40.0 104.0 -46.0 15.0 -37.0 12.0
4757.14 -40.0 104.0 -45.0 14.0 -36.0 13.0
4771.43 -40.0 103.0 -45.0 14.0 -33.0 13.0
4785.71 -40.0 103.0 -45.0 14.0 -31.0 14.0
4800.0 -40.0 102.0 -45.0 15.0 -29.0 14.0
4814.29 -39.0 102.0 -45.0 15.0 -27.0 15.0
4828.57 -39.0 102.0 -44.0 15.0 -25.0 16.0
4842.86 -39.0 101.0 -44.0 15.0 -22.0 15.0
4857.14 -39.0 101.0 -44.0 16.0 -21.0 16.0
4871.43 -38.0 101.0 -44.0 16.0 -18.0 16.0
4885.71 -38.0 101.0 -44.0 18.0 -16.0 16.0
4900.0 -38.0 100.0 -43.0 16.0 -14.0 16.0
4914.29 -38.0 100.0 -43.0 16.0 -12.0 17.0
4928.57 -38.0 100.0 -43.0 18.0 -11.0 16.0
4942.86 -37.0 100.0 -43.0 18.0 -10.0 16.0
4957.14 -37.0 100.0 -42.0 18.0 -8.0 17.0
4971.43 -37.0 100.0 -42.0 18.0 -6.0 17.0
4985.71 -36.0 99.0 -42.0 19.0 -4.0 19.0
5000.0 -36.0 99.0 -42.0 20.0 -3.0 19.0
5014.29 -36.0 99.0 -41.0 20.0 -1.0 20.0
5028.57 -36.0 99.0 -41.0 21.0 -0.0 20.0
5042.86 -35.0 99.0 -41.0 21.0 2.0 22.0
5057.14 -35.0 99.0 -40.0 21.0 3.0 22.0
5071.43 -35.0 99.0 -40.0 21.0 5.0 22.0
5085.71 -34.0 100.0 -40.0 22.0 8.0 23.0
5100.0 -34.0 100.0 -39.0 23.0 8.0 24.0
5114.29 -34.0 100.0 -39.0 23.0 10.0 25.0
5128.57 -33.0 100.0 -39.0 24.0 12.0 26.0
5142.86 -33.0 100.0 -38.0 24.0 14.0 26.0
5157.14 -33.0 100.0 -38.0 25.0 15.0 29.0
5171.43 -32.0 101.0 -37.0 25.0 16.0 28.0
5185.71 -32.0 101.0 -37.0 26.0 18.0 29.0
5200.0 -32.0 101.0 -37.0 26.0 19.0 30.0
5214.29 -31.0 101.0 -36.0 27.0 20.0 32.0
5228.57 -31.0 102.0 -36.0 26.0 22.0 34.0
5242.86 -31.0 102.0 -35.0 27.0 24.0 33.0
5257.14 -30.0 102.0 -35.0 27.0 26.0 34.0
5271.43 -30.0 103.0 -34.0 27.0 27.0 36.0
5285.71 -29.0 103.0 -34.0 27.0 29.0 35.0
5300.0 -29.0 104.0 -33.0 29.0 31.0 36.0
5314.29 -28.0 104.0 -33.0 30.0 33.0 37.0
5328.57 -28.0 104.0 -32.0 31.0 34.0 38.0
5342.86 -28.0 105.0 -32.0 32.0 36.0 39.0
5357.14 -27.0 106.0 -31.0 31.0 37.0 40.0
5371.43 -27.0 106.0 -30.0 32.0 41.0 40.0
5385.71 -26.0 107.0 -30.0 33.0 43.0 41.0
5400.0 -26.0 107.0 -29.0 33.0 44.0 43.0
5414.29 -25.0 108.0 -29.0 33.0 45.0 45.0
5428.57 -25.0 109.0 -28.0 33.0 49.0 45.0
5442.86 -25.0 109.0 -27.0 34.0 49.0 46.0
5457.14 -24.0 110.0 -27.0 34.0 51.0 49.0
5471.43 -23.0 111.0 -26.0 34.0 53.0 48.0
5485.71 -23.0 111.0 -25.0 36.0 56.0 49.0
5500.0 -22.0 112.0 -25.0 35.0 57.0 51.0
5514.29 -22.0 113.0 -24.0 35.0 61.0 52.0
5528.57 -21.0 114.0 -23.0 37.0 64.0 53.0
5542.86 -21.0 115.0 -22.0 39.0 66.0 55.0
5557.14 -20.0 116.0 -22.0 40.0 68.0 57.0
5571.43 -20.0 117.0 -21.0 41.0 72.0 57.0
5585.71 -19.0 118.0 -20.0 41.0 75.0 59.0
5600.0 -19.0 119.0 -19.0 42.0 79.0 59.0
5614.29 -18.0 120.0 -18.0 43.0 81.0 62.0
5628.57 -17.0 121.0 -17.0 44.0 84.0 65.0
5642.86 -17.0 123.0 -16.0 46.0 89.0 66.0
5657.14 -16.0 124.0 -15.0 47.0 92.0 67.0
5671.43 -15.0 125.0 -14.0 49.0 96.0 70.0
5685.71 -15.0 127.0 -14.0 53.0 101.0 72.0
5700.0 -14.0 128.0 -12.0 54.0 106.0 76.0
5714.29 -13.0 130.0 -11.0 58.0 110.0 78.0
5728.57 -12.0 131.0 -10.0 61.0 116.0 81.0
5742.86 -11.0 133.0 -9.0 63.0 122.0 85.0
5757.14 -10.0 135.0 -8.0 68.0 129.0 88.0
5771.43 -9.0 137.0 -6.0 72.0 136.0 94.0
5785.71 -8.0 139.0 -5.0 77.0 145.0 97.0
5800.0 -7.0 141.0 -4.0 83.0 153.0 104.0
5814.29 -6.0 143.0 -2.0 95.0 165.0 111.0
5828.57 -4.0 146.0 -0.0 109.0 180.0 120.0
5842.86 -3.0 148.0 1.0 136.0 192.0 133.0
5857.14 -1.0 151.0 3.0 173.0 156.0 123.0
5871.43 2.0 153.0 5.0 171.0 114.0 102.0
5885.71 4.0 154.0 6.0 161.0 89.0 86.0
5900.0 7.0 155.0 7.0 147.0 71.0 73.0
5914.29 9.0 156.0 8.0 136.0 55.0 64.0
5928.57 11.0 157.0 9.0 124.0 43.0 56.0
5942.86 12.0 157.0 10.0 114.0 30.0 48.0
5957.14 14.0 158.0 11.0 104.0 20.0 44.0
5971.43 15.0 158.0 11.0 93.0 10.0 39.0
5985.71 17.0 158.0 12.0 85.0 1.0 35.0
6000.0 18.0 158.0 12.0 76.0 -6.0 32.0
6014.29 19.0 158.0 13.0 70.0 -12.0 29.0
6028.57 20.0 157.0 13.0 61.0 -19.0 27.0
6042.86 20.0 157.0 13.0 55.0 -25.0 25.0
6057.14 21.0 157.0 14.0 49.0 -31.0 23.0
6071.43 22.0 156.0 14.0 43.0 -35.0 22.0
6085.71 22.0 156.0 14.0 37.0 -41.0 20.0
6100.0 23.0 155.0 15.0 32.0 -47.0 19.0
6114.29 23.0 155.0 15.0 27.0 -52.0 18.0
6128.57 24.0 154.0 15.0 22.0 -58.0 18.0
6142.86 24.0 153.0 15.0 17.0 -62.0 16.0
6157.14 24.0 152.0 16.0 12.0 -70.0 15.0
6171.43 24.0 151.0 16.0 7.0 -75.0 12.0
6185.71 24.0 150.0 16.0 0.0 -82.0 11.0
6200.0 24.0 148.0 16.0 -7.0 -91.0 5.0
6214.29 24.0 147.0 16.0 -15.0 -105.0 -1.0
6228.57 24.0 145.0 16.0 -31.0 -141.0 -18.0
6242.86 24.0 144.0 15.0 6.0 -95.0 -17.0
6257.14 24.0 143.0 15.0 22.0 -60.0 0.0
6271.43 24.0 142.0 16.0 34.0 -41.0 17.0
6285.71 25.0 141.0 16.0 40.0 -29.0 30.0
